id,name,city,state,type,ranking,avg_fees,website,offered_degrees,description,created_at,updated_at,college_code,canonical_name,country_code,postal_code,source_system,source_reference,data_version,last_reviewed_at,is_published
189a2521-a11a-4004-9463-2256d35f136a,Institute of Engineering and Applied Studies — Bhopal Reference Campus 4948,Bhopal,Madhya Pradesh,autonomous,,170000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04948,Institute of Engineering and Applied Studies — Bhopal Reference Campus 4948,IN,104948,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
16852c8e-8622-4b4d-8ef7-10cdb1ce17b7,College of Professional Education — Hyderabad Reference Campus 4949,Hyderabad,Telangana,government,,190000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04949,College of Professional Education — Hyderabad Reference Campus 4949,IN,104949,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
a3a9fa8f-06f6-46b5-b222-963002250fb6,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 4950,Visakhapatnam,Andhra Pradesh,private,,210000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04950,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 4950,IN,104950,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
420b65a4-5863-424b-93eb-646f556fe252,Institute of Commerce and Economics — Kochi Reference Campus 4951,Kochi,Kerala,deemed,,230000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04951,Institute of Commerce and Economics — Kochi Reference Campus 4951,IN,104951,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
4884c95d-4d8e-4c7b-b5f6-3b62ed98d569,College of Health and Life Sciences — Bhubaneswar Reference Campus 4952,Bhubaneswar,Odisha,autonomous,,250000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04952,College of Health and Life Sciences — Bhubaneswar Reference Campus 4952,IN,104952,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9c739231-7d23-483c-bf89-72ed7a25b97b,Institute of Technology and Management — Ludhiana Reference Campus 4953,Ludhiana,Punjab,government,,270000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04953,Institute of Technology and Management — Ludhiana Reference Campus 4953,IN,104953,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
ab5e20ff-b92c-40b2-ac81-d2d4e7b81596,College of Arts and Sciences — Gurugram Reference Campus 4954,Gurugram,Haryana,private,,290000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04954,College of Arts and Sciences — Gurugram Reference Campus 4954,IN,104954,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
147401c1-ddb2-4032-bb97-df953a89e842,School of Business and Innovation — Patna Reference Campus 4955,Patna,Bihar,deemed,,310000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04955,School of Business and Innovation — Patna Reference Campus 4955,IN,104955,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3fef630d-cefe-4387-a141-d9b442e5fee1,Institute of Engineering and Applied Studies — Guwahati Reference Campus 4956,Guwahati,Assam,autonomous,,330000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04956,Institute of Engineering and Applied Studies — Guwahati Reference Campus 4956,IN,104956,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
d0f02bf9-6e12-44cb-ac79-8a26537ca353,College of Professional Education — Ranchi Reference Campus 4957,Ranchi,Jharkhand,government,,350000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04957,College of Professional Education — Ranchi Reference Campus 4957,IN,104957,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
cf990362-dac9-4865-aae1-9ff2a86b2d06,Academy of Digital and Design Studies — Raipur Reference Campus 4958,Raipur,Chhattisgarh,private,,370000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04958,Academy of Digital and Design Studies — Raipur Reference Campus 4958,IN,104958,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
4d97961d-5c28-44b2-b92d-743e7438064c,Institute of Commerce and Economics — Dehradun Reference Campus 4959,Dehradun,Uttarakhand,deemed,,390000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04959,Institute of Commerce and Economics — Dehradun Reference Campus 4959,IN,104959,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
40c3d5fa-d67f-4fce-be1c-fe896050f7b5,College of Health and Life Sciences — Shimla Reference Campus 4960,Shimla,Himachal Pradesh,autonomous,,410000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04960,College of Health and Life Sciences — Shimla Reference Campus 4960,IN,104960,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
8fc92d3c-1351-443b-a5af-7093d899500d,Institute of Technology and Management — Mumbai Reference Campus 4961,Mumbai,Maharashtra,government,,430000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04961,Institute of Technology and Management — Mumbai Reference Campus 4961,IN,104961,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
b9c8ff7f-8e89-457a-bb79-de3c6dc3e30f,College of Arts and Sciences — Bengaluru Reference Campus 4962,Bengaluru,Karnataka,private,,450000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04962,College of Arts and Sciences — Bengaluru Reference Campus 4962,IN,104962,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
d2d0a433-cbe6-4bc4-aa62-714655e69176,School of Business and Innovation — Chennai Reference Campus 4963,Chennai,Tamil Nadu,deemed,,470000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04963,School of Business and Innovation — Chennai Reference Campus 4963,IN,104963,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
2a4d8394-1cd7-41c4-86d5-1bb995c7a160,Institute of Engineering and Applied Studies — Lucknow Reference Campus 4964,Lucknow,Uttar Pradesh,autonomous,,490000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04964,Institute of Engineering and Applied Studies — Lucknow Reference Campus 4964,IN,104964,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9b875497-793a-4e6d-a983-656f293125f0,College of Professional Education — Ahmedabad Reference Campus 4965,Ahmedabad,Gujarat,government,,510000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04965,College of Professional Education — Ahmedabad Reference Campus 4965,IN,104965,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
d3a3b06d-f6a8-4b26-997a-0d382bc4753d,Academy of Digital and Design Studies — Jaipur Reference Campus 4966,Jaipur,Rajasthan,private,,530000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04966,Academy of Digital and Design Studies — Jaipur Reference Campus 4966,IN,104966,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
a29a67b4-26f7-40a5-90e4-b19810b254ee,Institute of Commerce and Economics — Kolkata Reference Campus 4967,Kolkata,West Bengal,deemed,,550000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04967,Institute of Commerce and Economics — Kolkata Reference Campus 4967,IN,104967,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
b92a0cf5-c174-41e1-b875-448f7f8fd72d,College of Health and Life Sciences — Bhopal Reference Campus 4968,Bhopal,Madhya Pradesh,autonomous,,90000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04968,College of Health and Life Sciences — Bhopal Reference Campus 4968,IN,104968,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
4ba302b9-cfa6-4c3d-bf7f-507a5e0b5c94,Institute of Technology and Management — Hyderabad Reference Campus 4969,Hyderabad,Telangana,government,,110000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-04969,Institute of Technology and Management — Hyderabad Reference Campus 4969,IN,104969,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
