id,name,short_name,level,duration_years,stream,description,avg_fees,career_tags,created_at,updated_at,degree_code,canonical_name,eligibility_summary,fee_min_inr,fee_max_inr,source_system,source_reference,data_version,last_reviewed_at,is_published
e233bf25-b37b-45e2-ab57-3e0e43ea634a,Bachelor of Hospitality Management (Product Development),B.HOSP-09,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with product development applications.,405000,"{hospitality-management,product-development}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-297,Bachelor of Hospitality Management (Product Development),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,270000.00,755000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
4a5a2b48-de92-44a0-952d-df41cda4e300,Bachelor of Hospitality Management (Entrepreneurship),B.HOSP-10,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with entrepreneurship applications.,380000,"{hospitality-management,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-298,Bachelor of Hospitality Management (Entrepreneurship),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,130000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
914b872e-d0a4-4668-be9f-df9faf20647f,Bachelor of Hospitality Management (International Studies),B.HOSP-11,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with international studies applications.,355000,"{hospitality-management,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-299,Bachelor of Hospitality Management (International Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,230000.00,545000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
f96c8b36-eb01-4cce-87df-bf4700ff80ec,Bachelor of Hospitality Management (Human-Centred Practice),B.HOSP-12,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with human-centred practice applications.,330000,"{hospitality-management,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-300,Bachelor of Hospitality Management (Human-Centred Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
8bf58c37-8612-4e47-8c81-c25602c84929,Bachelor of Hospitality Management (Financial Applications),B.HOSP-13,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with financial applications applications.,305000,"{hospitality-management,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-301,Bachelor of Hospitality Management (Financial Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,190000.00,335000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
761020c3-64c0-4f78-a877-9ae9c0a10a67,Bachelor of Hospitality Management (Healthcare Applications),B.HOSP-14,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with healthcare applications applications.,280000,"{hospitality-management,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-302,Bachelor of Hospitality Management (Healthcare Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,290000.00,930000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
94b92a4b-a43d-4253-a772-b252924a7210,Bachelor of Hospitality Management (Education Applications),B.HOSP-15,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with education applications applications.,255000,"{hospitality-management,education-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-303,Bachelor of Hospitality Management (Education Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,150000.00,825000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
74056929-3b9e-4645-96db-c8bd836e4576,Bachelor of Hospitality Management (Public Sector Applications),B.HOSP-16,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with public sector applications applications.,230000,"{hospitality-management,public-sector-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-304,Bachelor of Hospitality Management (Public Sector Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
fed604ab-fef3-4a6c-9f75-5e2b835d6853,Bachelor of Hospitality Management (Industrial Practice),B.HOSP-17,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with industrial practice applications.,205000,"{hospitality-management,industrial-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-305,Bachelor of Hospitality Management (Industrial Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,110000.00,615000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
528f18df-36a5-4ebf-9837-01cb7c77ad1f,Bachelor of Hospitality Management (Strategic Management),B.HOSP-18,undergrad,3,Hospitality Management,Undergraduate pathway combining core Hospitality Management foundations with strategic management applications.,180000,"{hospitality-management,strategic-management}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-306,Bachelor of Hospitality Management (Strategic Management),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,510000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c18b8ef5-40bb-45ec-af7b-28938db54026,Bachelor of Public Policy (General),B.PUBL-01,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with general applications.,180000,"{public-policy,general}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-307,Bachelor of Public Policy (General),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,930000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
66c32588-a6ea-4779-9b71-25fc4b06390f,Bachelor of Public Policy (Applied Studies),B.PUBL-02,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with applied studies applications.,180000,"{public-policy,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-308,Bachelor of Public Policy (Applied Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c2c8f5fb-7cdb-438f-a844-4d5e7d93887a,Bachelor of Public Policy (Advanced Systems),B.PUBL-03,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with advanced systems applications.,180000,"{public-policy,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-309,Bachelor of Public Policy (Advanced Systems),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,790000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
ddb8fb5a-8cb9-4dd6-84d5-8e5f6e7444e2,Bachelor of Public Policy (Analytics),B.PUBL-04,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with analytics applications.,180000,"{public-policy,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-310,Bachelor of Public Policy (Analytics),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d9d88838-c3d9-46a1-bfa7-e98b3895718a,Bachelor of Public Policy (Digital Innovation),B.PUBL-05,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with digital innovation applications.,180000,"{public-policy,digital-innovation}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-311,Bachelor of Public Policy (Digital Innovation),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
6ff77134-c199-480a-80e1-c90497b5e326,Bachelor of Public Policy (Sustainable Practice),B.PUBL-06,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with sustainable practice applications.,180000,"{public-policy,sustainable-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-312,Bachelor of Public Policy (Sustainable Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
ce9f455b-9410-4ca0-bef3-211501f6006e,Bachelor of Public Policy (Research),B.PUBL-07,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with research applications.,180000,"{public-policy,research}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-313,Bachelor of Public Policy (Research),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,510000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
ad1488be-f404-4f39-b50e-877bc23c1280,Bachelor of Public Policy (Operations),B.PUBL-08,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with operations applications.,180000,"{public-policy,operations}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-314,Bachelor of Public Policy (Operations),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c4951eea-e6ce-4fad-802d-9aa979528a04,Bachelor of Public Policy (Product Development),B.PUBL-09,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with product development applications.,180000,"{public-policy,product-development}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-315,Bachelor of Public Policy (Product Development),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,370000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
db7793ba-01b0-4893-94f6-56b7331cdab3,Bachelor of Public Policy (Entrepreneurship),B.PUBL-10,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with entrepreneurship applications.,180000,"{public-policy,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-316,Bachelor of Public Policy (Entrepreneurship),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
b51e0d96-d8c0-4801-ba0f-296a9fca2ad5,Bachelor of Public Policy (International Studies),B.PUBL-11,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with international studies applications.,180000,"{public-policy,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-317,Bachelor of Public Policy (International Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,930000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
2da01c40-da5b-44e6-b440-e8ea96e43271,Bachelor of Public Policy (Human-Centred Practice),B.PUBL-12,undergrad,3,Public Policy,Undergraduate pathway combining core Public Policy foundations with human-centred practice applications.,180000,"{public-policy,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-318,Bachelor of Public Policy (Human-Centred Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
