id,title,emoji,description,salary_entry,salary_mid,demand_index,ai_risk,required_education,alternatives,tags,created_at,updated_at,salary_senior,category,skills_required,degrees_accepted,certifications,future_demand,growth_rate,top_companies,remote_opportunities,career_code,canonical_name,day_to_day_summary,personality_fit,source_system,source_reference,data_version,last_reviewed_at,is_published
67b0c520-10f4-44cd-afa1-56d78204f88e,Site Reliability Engineer,💻,"Ensures uptime, scalability and observability of production systems.",6,16,78,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",High,3,"{Razorpay,Google,Microsoft,Amazon}",Low,site-reliability-engineer,Site Reliability Engineer,"Ensures uptime, scalability and observability of production systems.","Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
6bb86c62-2ade-4e28-8800-98bb982cf323,Ski Instructor,⚽,Teaches skiing.,8,19,40,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,sports,"{Discipline,""Physical Fitness"",Coaching,""Mental Toughness"",Teamwork}","{BPEd,""Sports Science Degree"",""Coaching Cert""}","{""NIS Coaching"",""ACE Cert"",""First Aid""}",Medium,13,"{""Sports Brands"",Federations,BCCI,Clubs}",Low,ski-instructor,Ski Instructor,Teaches skiing.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
66f7a9e0-7c4c-4184-9f2d-b64b0ae873a7,Sleep Tech Engineer,🚀,Builds sleep technology.,7,16,47,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",High,13,"{OpenAI,Tata,DeepMind,""Reliance Jio""}",None,sleep-tech-engineer,Sleep Tech Engineer,Builds sleep technology.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c1c2ff21-86b9-4099-9b05-e14b663415e4,Sleep Technologist,🩺,Conducts sleep studies.,7,11,80,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,40,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",Very High,24,"{Fortis,AIIMS,Max,Manipal}",None,sleep-technologist,Sleep Technologist,Conducts sleep studies.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
9652d388-d182-41a1-a667-37df74145450,Smart City Planner,🚀,Plans technology-enabled urban infrastructure.,3,10,93,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,40,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",High,23,"{OpenAI,Microsoft,""Reliance Jio"",Tata}",Low,smart-city-planner,Smart City Planner,Plans technology-enabled urban infrastructure.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
a73c96bb-4988-4419-b9ba-5cad3b2906d7,Smart Home Engineer,🚀,Builds smart home systems.,4,12,52,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,31,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",High,9,"{Tata,OpenAI,DeepMind,Microsoft}",High,smart-home-engineer,Smart Home Engineer,Builds smart home systems.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
fc6cbe05-282d-46d3-9b07-f703c773b6a3,SOC Analyst,💻,Monitors security operations centers.,3,12,42,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,37,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,2,"{Flipkart,Infosys,TCS,Microsoft}",Medium,soc-analyst,SOC Analyst,Monitors security operations centers.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c177520b-3e6c-4a13-bc99-ed3c539236c1,Social Media Manager,💼,Manages presence across social platforms.,2,14,85,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",High,5,"{Deloitte,McKinsey,Bain,TCS}",Low,social-media-manager,Social Media Manager,Manages presence across social platforms.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
ae6d781e-39ee-413a-8844-96c36e9eb0c4,Social Worker,🏛️,Helps people overcome social challenges.,7,16,59,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,29,public,"{""Public Service"",Ethics,Communication,Leadership,Discipline}","{BA,""Civil Services"",NDA,""BA Pol Sci""}","{UPSC,SSC,""Defense Service Exam""}",Low,24,"{NGOs,""Indian Army"",GoI,Police}",None,social-worker,Social Worker,Helps people overcome social challenges.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
14c457c6-4c12-4d96-87a2-5f302018464b,Sociologist,🔬,Studies social behavior and institutions.,4,14,68,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,44,science,"{Research,Statistics,""Critical Thinking"",""Lab Work"",Writing}","{B.Sc,M.Sc,PhD,""Integrated MS""}","{""Lab Safety Cert"",""Statistics Cert"",""Domain Cert""}",Medium,19,"{DRDO,IISc,CSIR,ISRO}",Medium,sociologist,Sociologist,Studies social behavior and institutions.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
64b1d8f2-30eb-414c-9562-428ade39685c,Software Engineer,💻,"Builds and maintains software applications across web, mobile and backend systems.",7,12,67,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,20,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,6,"{Flipkart,Google,Amazon,Razorpay}",None,software-engineer,Software Engineer,"Builds and maintains software applications across web, mobile and backend systems.","Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
46cdd751-b752-4484-a8a4-73c103803411,Soil Scientist,🔬,Studies soil composition and use.,5,9,51,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,34,science,"{Research,Statistics,""Critical Thinking"",""Lab Work"",Writing}","{B.Sc,M.Sc,PhD,""Integrated MS""}","{""Lab Safety Cert"",""Statistics Cert"",""Domain Cert""}",High,13,"{IISc,CSIR,DRDO,TIFR}",None,soil-scientist,Soil Scientist,Studies soil composition and use.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c3a0f57b-7e74-4abb-bac8-ea56ecefe1aa,Solar Energy Technician,🚀,Installs and maintains solar systems.,4,11,83,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,33,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",High,2,"{Tata,Microsoft,""Reliance Jio"",DeepMind}",Medium,solar-energy-technician,Solar Energy Technician,Installs and maintains solar systems.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
de65b6ce-26cc-4d62-a9f6-851b14fa06bf,Soldier,🏛️,Serves in the armed forces.,8,14,76,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,27,public,"{""Public Service"",Ethics,Communication,Leadership,Discipline}","{BA,""Civil Services"",NDA,""BA Pol Sci""}","{UPSC,SSC,""Defense Service Exam""}",High,12,"{""Indian Army"",GoI,NGOs,""State Govt""}",Medium,soldier,Soldier,Serves in the armed forces.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
7a20acf2-03ca-4c35-8cd2-510e4cb5f1b4,Solidity Developer,💻,Writes Ethereum smart contracts.,5,9,93,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,27,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,14,"{Google,Amazon,Infosys,Microsoft}",High,solidity-developer,Solidity Developer,Writes Ethereum smart contracts.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
2e5d9423-feee-450b-aeaf-a34a7ff4c63c,Solutions Architect,💻,Designs end-to-end technical solutions for clients.,5,12,92,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,18,"{Flipkart,Razorpay,Amazon,TCS}",High,solutions-architect,Solutions Architect,Designs end-to-end technical solutions for clients.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c16c6097-27ab-499d-a110-1ff57516894d,Solutions Engineer,💻,Technical seller and customer architect.,7,15,41,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,41,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,21,"{TCS,Amazon,Infosys,Google}",High,solutions-engineer,Solutions Engineer,Technical seller and customer architect.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
02dc58fe-7a8d-4191-99f4-bdf69ff23c89,Sommelier,🏨,Expert in wine selection and pairing.,3,14,68,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,32,hospitality,"{""Customer Service"",Operations,Communication,Multitasking,Hygiene}","{BHM,""Diploma in Hotel Mgmt"",""Culinary Diploma""}","{""Food Safety Cert"",""Bar License"",""Hospitality Cert""}",Low,3,"{Taj,""ITC Hotels"",Hyatt,Marriott}",Low,sommelier,Sommelier,Expert in wine selection and pairing.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
6ecdcc96-8e8e-41a7-b4d6-15bb40839da3,Sound Engineer,🎬,Records and mixes audio.,8,18,50,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,43,media,"{Storytelling,Creativity,Editing,Communication,Production}","{""BA Journalism"",BMM,BFA,""Diploma in Film""}","{""Adobe Premiere Cert"",""Avid Cert"",""Camera Cert""}",High,24,"{Sony,""Times Group"",Disney,Netflix}",Medium,sound-engineer,Sound Engineer,Records and mixes audio.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
16a7e439-ca0f-4531-8337-6260beb28993,Sous Chef,🏨,Second-in-command in a professional kitchen.,7,13,49,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,43,hospitality,"{""Customer Service"",Operations,Communication,Multitasking,Hygiene}","{BHM,""Diploma in Hotel Mgmt"",""Culinary Diploma""}","{""Food Safety Cert"",""Bar License"",""Hospitality Cert""}",Very High,9,"{Oberoi,Marriott,Taj,Hyatt}",None,sous-chef,Sous Chef,Second-in-command in a professional kitchen.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
b45d6e6e-fa8c-46d1-bc0d-231cad51c5ca,Spa Manager,💼,Runs day spa operations.,5,16,94,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Very High,17,"{TCS,McKinsey,Deloitte,Bain}",Medium,spa-manager,Spa Manager,Runs day spa operations.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
58fd5d1d-4278-4307-8b8e-8838ebf6f884,Space Scientist,🚀,Researches space exploration.,7,14,46,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,32,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",Very High,18,"{Microsoft,DeepMind,Tata,OpenAI}",Medium,space-scientist,Space Scientist,Researches space exploration.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
fd814a9e-83f6-4b63-bb00-31b6b6db5a61,Space Tourism Coordinator,🚀,Coordinates space tourism trips.,7,12,63,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,27,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",Very High,20,"{""Reliance Jio"",Tata,OpenAI,Microsoft}",High,space-tourism-coordinator,Space Tourism Coordinator,Coordinates space tourism trips.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
0e7e1478-14eb-4f5e-851a-82904f07ed70,Special Education Teacher,📚,Teaches students with special needs.,5,10,95,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,33,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",Very High,8,"{Vedantu,Universities,Unacademy,BYJU's}",Medium,special-education-teacher,Special Education Teacher,Teaches students with special needs.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
b666d26c-ab9b-4f6b-98ec-ff7d88c9319e,Speech Pathologist,🩺,Treats speech and swallowing disorders.,3,8,46,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,26,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",High,25,"{Max,Fortis,Manipal,Apollo}",Low,speech-pathologist,Speech Pathologist,Treats speech and swallowing disorders.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
15ae3bb8-70cd-497b-bba3-1850d2d4ba10,Speech Therapist,🩺,Treats speech and communication disorders.,2,11,79,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,23,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",High,11,"{Max,Fortis,AIIMS,Manipal}",None,speech-therapist,Speech Therapist,Treats speech and communication disorders.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
90cafdf0-9c64-4d2d-b8a1-dbe32e012560,Speech Writer,🎬,Writes speeches for leaders.,8,16,76,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,27,media,"{Storytelling,Creativity,Editing,Communication,Production}","{""BA Journalism"",BMM,BFA,""Diploma in Film""}","{""Adobe Premiere Cert"",""Avid Cert"",""Camera Cert""}",High,2,"{Sony,Netflix,""Times Group"",NDTV}",Low,speech-writer,Speech Writer,Writes speeches for leaders.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
e5cfe59e-cb50-411b-af02-fba2c1cb4f87,Sports Agent,⚽,Represents athletes commercially.,2,10,51,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,sports,"{Discipline,""Physical Fitness"",Coaching,""Mental Toughness"",Teamwork}","{BPEd,""Sports Science Degree"",""Coaching Cert""}","{""NIS Coaching"",""ACE Cert"",""First Aid""}",High,10,"{""Sports Brands"",Clubs,Federations,BCCI}",Low,sports-agent,Sports Agent,Represents athletes commercially.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
f4ca0ca1-9739-4b36-9f41-6e6ccb332bd2,Sports Analyst,⚽,Analyzes performance using data and video.,6,18,89,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,39,sports,"{Discipline,""Physical Fitness"",Coaching,""Mental Toughness"",Teamwork}","{BPEd,""Sports Science Degree"",""Coaching Cert""}","{""NIS Coaching"",""ACE Cert"",""First Aid""}",High,6,"{Federations,Clubs,BCCI,""Sports Brands""}",Medium,sports-analyst,Sports Analyst,Analyzes performance using data and video.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
